step,loss,spectral_loss,spacing_loss,smoothness_loss,curvature_loss,tv_loss,amplitude_loss,frequency_loss,prime_loss
1164,0.5518772006034851,0.057057980448007584,0.9665027260780334,0.011040759272873402,1.6113150195451453e-05,0.08423515409231186,11.035470962524414,3.4719454333753674e-07,0.0
1165,0.5517593622207642,0.057043056935071945,0.9662729501724243,0.011053415015339851,1.6131676602526568e-05,0.08427850902080536,11.04708194732666,3.7366729088716966e-07,0.0
1166,0.551677405834198,0.05703071504831314,0.9661104083061218,0.011065488681197166,1.6148838767549023e-05,0.08432064205408096,11.058420181274414,4.0962282810141915e-07,0.0
1167,0.5515480041503906,0.05701582133769989,0.9658579230308533,0.011077692732214928,1.6166373825399205e-05,0.0843643993139267,11.069796562194824,4.270292492947192e-07,0.0
1168,0.5514666438102722,0.05700404942035675,0.9656951427459717,0.011090024374425411,1.6184272681130096e-05,0.084409698843956,11.08121395111084,4.271538500688621e-07,0.0
1169,0.551369845867157,0.0569906048476696,0.9655047059059143,0.01110254880040884,1.6202498954953626e-05,0.08445576578378677,11.092723846435547,4.1371865222572524e-07,0.0
1170,0.5512735247612,0.05697765201330185,0.965314507484436,0.011114472523331642,1.621952651476022e-05,0.0844995379447937,11.104148864746094,3.9668751128374424e-07,0.0
1171,0.5511400699615479,0.056965965777635574,0.9650477766990662,0.011125783436000347,1.6235313523793593e-05,0.08454082906246185,11.115377426147461,3.8212311892493744e-07,0.0
1172,0.5510291457176208,0.0569523386657238,0.9648308157920837,0.011136399582028389,1.624978904146701e-05,0.08457956463098526,11.126315116882324,3.6944078374290257e-07,0.0
1173,0.5509006381034851,0.056939177215099335,0.9645776748657227,0.011146646924316883,1.626342418603599e-05,0.0846172645688057,11.137255668640137,3.487835726900812e-07,0.0
1174,0.5507902503013611,0.05692750960588455,0.9643577933311462,0.011156589724123478,1.627626443223562e-05,0.08465497940778732,11.14816951751709,3.193569568793464e-07,0.0
1175,0.5506541728973389,0.05691509321331978,0.9640879034996033,0.011166312731802464,1.6288533515762538e-05,0.08469298481941223,11.159151077270508,2.798254001845635e-07,0.0
1176,0.5505512952804565,0.05690150335431099,0.9638863205909729,0.011176618747413158,1.630200131330639e-05,0.0847335234284401,11.170416831970215,2.4530987730031484e-07,0.0
1177,0.550469696521759,0.05688849464058876,0.9637258648872375,0.011187353171408176,1.631636405363679e-05,0.08477495610713959,11.18170166015625,2.2760822560030647e-07,0.0
1178,0.5503545999526978,0.05687526613473892,0.9634989500045776,0.011198386549949646,1.6331270671798848e-05,0.08481617271900177,11.1929292678833,2.2511667907565425e-07,0.0
1179,0.5502237677574158,0.056864675134420395,0.9632349014282227,0.011209794320166111,1.6347050404874608e-05,0.08485807478427887,11.20439338684082,2.226569932872735e-07,0.0
1180,0.5504010915756226,0.05685053765773773,0.9635939598083496,0.011221474967896938,1.6363464965252206e-05,0.0849001556634903,11.21596908569336,2.2271660782280378e-07,0.0
1181,0.5499786734580994,0.056836728006601334,0.9627529978752136,0.011233045719563961,1.6380019587813877e-05,0.08494062721729279,11.227534294128418,2.2644219654921471e-07,0.0
1182,0.5498562455177307,0.05682389810681343,0.9625096321105957,0.011244933120906353,1.639726360735949e-05,0.08498182892799377,11.239304542541504,2.274069856866845e-07,0.0
1183,0.5497514009475708,0.056812968105077744,0.9622977375984192,0.011257120408117771,1.641489870962687e-05,0.08502425253391266,11.251054763793945,2.3421378614330024e-07,0.0
1184,0.5496270656585693,0.05679808557033539,0.9620540142059326,0.01126968301832676,1.643322320887819e-05,0.0850687101483345,11.263082504272461,2.3370236590380955e-07,0.0
1185,0.5494879484176636,0.05678442120552063,0.9617782831192017,0.0112818144261837,1.6450585462735035e-05,0.08511308580636978,11.275118827819824,2.2174535274643858e-07,0.0
1186,0.5493908524513245,0.05677216872572899,0.9615846872329712,0.01129330787807703,1.646649616304785e-05,0.08515576273202896,11.28678035736084,2.1191333132719592e-07,0.0
1187,0.5492632389068604,0.0567590668797493,0.9613322615623474,0.011304222978651524,1.648120814934373e-05,0.0851968303322792,11.298108100891113,2.0548476697968e-07,0.0
1188,0.5491437315940857,0.05674569308757782,0.9610975384712219,0.011314665898680687,1.6494750525453128e-05,0.08523597568273544,11.309123992919922,2.0517622090210352e-07,0.0
1189,0.5490419268608093,0.05673344433307648,0.9608954787254333,0.011325485073029995,1.6509147826582193e-05,0.08527559787034988,11.320305824279785,2.0601019912191987e-07,0.0
1190,0.5492397546768188,0.05672012269496918,0.9612948298454285,0.011336603201925755,1.652413629926741e-05,0.08531519025564194,11.331446647644043,2.1963181495721074e-07,0.0
1191,0.5490778684616089,0.05670711398124695,0.9609740972518921,0.011347669176757336,1.653933577472344e-05,0.0853533074259758,11.34261417388916,2.3265782544967806e-07,0.0
1192,0.5486465096473694,0.056695327162742615,0.9601119756698608,0.011358695104718208,1.6554758985876106e-05,0.08539008349180222,11.353811264038086,2.457185246385052e-07,0.0
1193,0.5485509634017944,0.05668256804347038,0.9599229693412781,0.01137004978954792,1.6570902516832575e-05,0.08542882651090622,11.365204811096191,2.5061785891011823e-07,0.0
1194,0.5484173893928528,0.056671783328056335,0.9596532583236694,0.01138185802847147,1.6587999198236503e-05,0.08546969294548035,11.376924514770508,2.5310779960818763e-07,0.0
1195,0.548278272151947,0.056658148765563965,0.9593784809112549,0.011393284425139427,1.6604166376055218e-05,0.0855107456445694,11.388611793518066,2.477651150911697e-07,0.0
1196,0.5481656193733215,0.05664326623082161,0.9591593742370605,0.011404285207390785,1.661914211581461e-05,0.0855509340763092,11.400036811828613,2.4447828650409065e-07,0.0
1197,0.5480190515518188,0.05662995204329491,0.958869457244873,0.011415631510317326,1.6634683561278507e-05,0.08559168875217438,11.411446571350098,2.502045504115813e-07,0.0
1198,0.5478827953338623,0.056618012487888336,0.9585968852043152,0.01142735593020916,1.665100899117533e-05,0.08563362807035446,11.423090934753418,2.4375353291361535e-07,0.0
1199,0.5477514266967773,0.05660434067249298,0.9583374857902527,0.011438648216426373,1.6666319424984977e-05,0.08567452430725098,11.434713363647461,2.2838719360152027e-07,0.0
1200,0.5476236939430237,0.056593287736177444,0.9580800533294678,0.01145025435835123,1.6682366549503058e-05,0.08571580797433853,11.446457862854004,2.1715499087804346e-07,0.0
1201,0.5475155711174011,0.05657900497317314,0.957868754863739,0.011461427435278893,1.6697236787877046e-05,0.08575621992349625,11.457947731018066,2.091642556933948e-07,0.0
1202,0.547361433506012,0.05656668543815613,0.9575619697570801,0.011472181417047977,1.671118661761284e-05,0.0857955664396286,11.469196319580078,2.097851421467567e-07,0.0
1203,0.5472406148910522,0.056553859263658524,0.9573225975036621,0.011483326554298401,1.6726105968700722e-05,0.08583574742078781,11.480637550354004,2.147524895690367e-07,0.0
1204,0.5471116304397583,0.05654214695096016,0.9570639729499817,0.011494940146803856,1.674191480560694e-05,0.08587805181741714,11.492330551147461,2.1409807970940165e-07,0.0
1205,0.5469839572906494,0.05652911588549614,0.9568102955818176,0.011506904847919941,1.6758338460931554e-05,0.08592107146978378,11.504091262817383,2.1741861644386518e-07,0.0
1206,0.5468334555625916,0.05651412531733513,0.9565147161483765,0.011519222520291805,1.6775471522123553e-05,0.08596527576446533,11.516098976135254,2.1295528540576925e-07,0.0
1207,0.546963632106781,0.05650140717625618,0.9567754864692688,0.01153178047388792,1.679328124737367e-05,0.08600980043411255,11.528226852416992,2.1465567101586203e-07,0.0
1208,0.5465320944786072,0.056488920003175735,0.9559125900268555,0.011544187553226948,1.6811160094221123e-05,0.08605262637138367,11.540316581726074,2.1904962466123834e-07,0.0
1209,0.5466750264167786,0.056472454220056534,0.9562065005302429,0.011556725017726421,1.6829495507408865e-05,0.0860959067940712,11.55246639251709,2.215772951785766e-07,0.0
1210,0.5463101863861084,0.05646189674735069,0.9554734230041504,0.011568441987037659,1.6846184735186398e-05,0.08613669127225876,11.56439208984375,2.1412755302208097e-07,0.0
1211,0.5461220741271973,0.056449033319950104,0.9550989270210266,0.011579743586480618,1.6861680705915205e-05,0.08617675304412842,11.576068878173828,2.084932475554524e-07,0.0
1212,0.5460084676742554,0.05643700435757637,0.9548715353012085,0.011591450311243534,1.687781150394585e-05,0.08621823787689209,11.587773323059082,2.0858834659520653e-07,0.0
1213,0.545822024345398,0.05642247572541237,0.9545037150382996,0.01160352397710085,1.6894513464649208e-05,0.08626099675893784,11.599508285522461,2.1195965871356748e-07,0.0
1214,0.5457372069358826,0.0564107783138752,0.9543332457542419,0.011615912429988384,1.6911717466427945e-05,0.08630446344614029,11.611310005187988,2.1845596620551078e-07,0.0
1215,0.5455845594406128,0.056397274136543274,0.9540306925773621,0.011627808213233948,1.6927999240579084e-05,0.08634646236896515,11.623093605041504,2.229685662769043e-07,0.0
1216,0.5454409718513489,0.05638325586915016,0.9537473917007446,0.011639256961643696,1.6943440641625784e-05,0.08638712763786316,11.634854316711426,2.2470629801318864e-07,0.0
1217,0.5452456474304199,0.056370124220848083,0.9533588886260986,0.01165028940886259,1.6958010746748187e-05,0.08642631769180298,11.646575927734375,2.2053123416299059e-07,0.0
1218,0.5450788736343384,0.05635438114404678,0.9530324339866638,0.011661723256111145,1.6973497622529976e-05,0.08646639436483383,11.658514022827148,2.166445369766734e-07,0.0
1219,0.5449792742729187,0.0563449002802372,0.9528270363807678,0.011673587374389172,1.6989810319500975e-05,0.08650799840688705,11.670702934265137,2.0486373841777095e-07,0.0
1220,0.5448552370071411,0.05633055046200752,0.9525827169418335,0.011685808189213276,1.7006706912070513e-05,0.08655088394880295,11.682881355285645,2.0021914792778261e-07,0.0
1221,0.5446750521659851,0.05631833150982857,0.952221691608429,0.011698373593389988,1.7024194676196203e-05,0.08659527450799942,11.695075988769531,2.021199492219239e-07,0.0
1222,0.54475337266922,0.056301116943359375,0.9523875713348389,0.01171125192195177,1.7042242689058185e-05,0.08664103597402573,11.707284927368164,2.1082281875806075e-07,0.0
1223,0.54457688331604,0.05629122629761696,0.9520291686058044,0.01172410324215889,1.7060541722457856e-05,0.08668657392263412,11.719549179077148,2.153602167709323e-07,0.0
1224,0.5441614985466003,0.05627888813614845,0.9511978626251221,0.011736867018043995,1.7078871678677388e-05,0.08673112094402313,11.731805801391602,2.1539104011480958e-07,0.0
1225,0.5440132021903992,0.05626561492681503,0.9509025812149048,0.01174983475357294,1.7097681848099455e-05,0.08677566796541214,11.74415111541748,2.1729482568844105e-07,0.0
1226,0.5438473224639893,0.05625009909272194,0.9505762457847595,0.011762882582843304,1.7116804883698933e-05,0.08682039380073547,11.756525039672852,2.1653065118698578e-07,0.0
1227,0.5436903238296509,0.0562390573322773,0.9502591490745544,0.011776047758758068,1.7136098904302344e-05,0.08686467260122299,11.76877498626709,2.2861065929191682e-07,0.0
1228,0.543499231338501,0.05622410774230957,0.9498825669288635,0.01178845576941967,1.715376492938958e-05,0.08690644800662994,11.780625343322754,2.4430187295365613e-07,0.0
1229,0.5433570146560669,0.056213561445474625,0.9495950937271118,0.011800321750342846,1.717021586955525e-05,0.08694769442081451,11.79232120513916,2.500452467302239e-07,0.0
1230,0.5431661605834961,0.05619841441512108,0.9492194652557373,0.011811911128461361,1.71858882822562e-05,0.08698920905590057,11.80412769317627,2.3968246409822314e-07,0.0
1231,0.5430325269699097,0.05618833377957344,0.9489478468894958,0.011823928914964199,1.7202273738803342e-05,0.0870322659611702,11.816054344177246,2.3221687683872005e-07,0.0
1232,0.5428380370140076,0.05617089569568634,0.9485692381858826,0.01183619350194931,1.721917578834109e-05,0.08707530051469803,11.82793140411377,2.396615741417918e-07,0.0
1233,0.5428845286369324,0.056158605962991714,0.948662281036377,0.011848713271319866,1.723663808661513e-05,0.08711857348680496,11.839848518371582,2.557555092153052e-07,0.0
1234,0.5427238941192627,0.05614679306745529,0.9483398199081421,0.011861290782690048,1.7254473277716897e-05,0.08716212213039398,11.851877212524414,2.66601801968136e-07,0.0
1235,0.542352557182312,0.056134168058633804,0.9475980401039124,0.011873152107000351,1.727088056213688e-05,0.0872034803032875,11.86375617980957,2.655782793681283e-07,0.0
1236,0.5422026515007019,0.05612148344516754,0.9472986459732056,0.011885371059179306,1.728808092593681e-05,0.08724566549062729,11.875866889953613,2.613744243262772e-07,0.0
1237,0.5420129299163818,0.05610937252640724,0.9469185471534729,0.011897902935743332,1.730570147628896e-05,0.08728856593370438,11.887967109680176,2.649789223596599e-07,0.0
1238,0.5417924523353577,0.05609336867928505,0.9464848637580872,0.011910632252693176,1.732368764351122e-05,0.08733127266168594,11.89999771118164,2.8076399871679314e-07,0.0
1239,0.5416069626808167,0.05608132481575012,0.9461125135421753,0.011923777870833874,1.7342445062240586e-05,0.08737616240978241,11.912351608276367,2.8387242423377756e-07,0.0
1240,0.541449248790741,0.05606815963983536,0.9457972645759583,0.011937323957681656,1.7362071957904845e-05,0.08742354810237885,11.925031661987305,2.7748546926886775e-07,0.0
1241,0.541283130645752,0.05605503171682358,0.9454649090766907,0.011951067484915257,1.738217906677164e-05,0.08747107535600662,11.937870025634766,2.6996104907084373e-07,0.0
1242,0.5410659313201904,0.05604100227355957,0.9450321793556213,0.011965041048824787,1.7402711819158867e-05,0.08751960843801498,11.950748443603516,2.707542705593369e-07,0.0
1243,0.5408969521522522,0.056027717888355255,0.9446942210197449,0.01197910774499178,1.742341191857122e-05,0.08756765723228455,11.963570594787598,2.7907930189030594e-07,0.0
1244,0.5409733057022095,0.05601424351334572,0.9448476433753967,0.011993320658802986,1.7444221157347783e-05,0.08761585503816605,11.976320266723633,2.9268872481225117e-07,0.0
1245,0.5407623648643494,0.05599867179989815,0.9444310665130615,0.012006728909909725,1.7463526091887616e-05,0.08766201883554459,11.988898277282715,2.9741292451035406e-07,0.0
1246,0.5403609871864319,0.05598824471235275,0.9436240792274475,0.012019342742860317,1.748120121192187e-05,0.08770561963319778,12.001104354858398,3.042597995772667e-07,0.0
1247,0.5404012203216553,0.05597439780831337,0.9437075257301331,0.012031507678329945,1.7497624867246486e-05,0.0877477303147316,12.013086318969727,3.1341747330770886e-07,0.0
1248,0.5399923920631409,0.055958591401576996,0.9428972601890564,0.012043009512126446,1.7512753402115777e-05,0.08778729289770126,12.024916648864746,3.1007863299237215e-07,0.0
1249,0.5398070812225342,0.055946651846170425,0.9425256848335266,0.01205492578446865,1.7528833268443123e-05,0.08782778680324554,12.037003517150879,3.0533928452314285e-07,0.0
1250,0.5396122932434082,0.055934906005859375,0.9421349167823792,0.012067128904163837,1.7545466107549146e-05,0.087868332862854,12.049041748046875,3.1586793625137943e-07,0.0
1251,0.5393849611282349,0.05592230707406998,0.9416807293891907,0.012079587206244469,1.7562608263688162e-05,0.08790890872478485,12.061034202575684,3.3994226100730884e-07,0.0
1252,0.5392082333564758,0.05591136962175369,0.9413238763809204,0.012092462740838528,1.75805307662813e-05,0.08795121312141418,12.073330879211426,3.4845280083573016e-07,0.0
1253,0.5389664173126221,0.055897679179906845,0.9408417344093323,0.012105760164558887,1.7599279090063646e-05,0.08799577504396439,12.085942268371582,3.42625270377539e-07,0.0
1254,0.5388041138648987,0.05588485673069954,0.9405166506767273,0.012119369581341743,1.7618554920773022e-05,0.08804167807102203,12.098640441894531,3.3710728075675434e-07,0.0
1255,0.5386159420013428,0.05586904659867287,0.9401451945304871,0.012133312411606312,1.763863292580936e-05,0.08808957040309906,12.111603736877441,3.2676717864887905e-07,0.0
1256,0.5383664965629578,0.05585562810301781,0.9396464824676514,0.012147461995482445,1.765913657436613e-05,0.0881384015083313,12.124530792236328,3.295947976766911e-07,0.0
1257,0.5383659601211548,0.05584320053458214,0.9396436214447021,0.012161820195615292,1.7680080418358557e-05,0.08818821609020233,12.137503623962402,3.393112137928256e-07,0.0
